日付,リクエストNo,曲名,歌手名,総合得点,素点,ボーナス点,Ai感性,チャート合計,音程,安定性,表現力,リズム,ビブラート&ロングトーン,抑揚,しゃくり,こぶし,フォール,ロングトーン,ビブラート,ビブラート秒数,ビブラート回数,ビブラートタイプ,アクセント,ハンマリング,エッジボイス,ヒーカップ,Ai加点,Ai減点,キー,最高音（音域）,最低音（音域）,最高音（声域）,最低音（声域）
2025/03/31 20:55:40,6286-35,"ピーターパン","優里",88.530,86.319,2.211,73,360,83,51,71,94,61,74,14,22,1,2,5,4.9,11,G,0,0,0,0,75,11,0,hiB,mid1D,hiA,mid1D
2025/03/31 21:08:39,5859-26,"僕は君の事が好きだけど君は僕を別に好きじゃないみたい","back number",93.091,89.512,3.579,81,431,86,81,85,95,84,81,37,12,0,9,4,2.4,10,E,0,0,0,0,94,51,0,hiA#,mid1F,hiA#,mid1F
2025/03/31 21:23:48,7444-66,"Monster","嵐(アラシ)",93.962,90.203,3.759,100,431,90,69,95,98,79,94,61,14,3,5,5,6.0,20,D,0,0,0,0,100,14,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/03/31 21:37:49,6845-01,"天体観測","BUMP OF CHICKEN",92.026,88.578,3.448,82,406,85,53,84,99,85,75,32,14,0,9,3,2.0,7,A-1,0,0,0,0,86,16,0,mid2G#,lowG#,mid2G#,lowG#
2025/03/31 21:50:22,5860-75,"エンディング","back number",94.001,89.712,4.289,89,435,88,78,88,95,86,81,61,6,0,7,5,6.8,21,A-1,0,0,0,0,99,31,0,hiA,mid1D,hiA,mid1D
2025/03/31 22:04:52,5860-86,"fish","back number",94.405,89.930,4.475,94,438,88,76,91,96,87,82,32,12,2,7,6,9.9,25,A-1,0,0,0,0,100,14,0,hiA#,mid1F,hiA#,mid1F
2025/03/31 22:21:17,4101-89,"瞳をとじて","平井堅",92.233,88.149,4.084,94,430,83,71,92,99,85,91,40,10,0,6,6,10.9,34,A-1,0,0,0,0,98,12,0,hiC,mid1C,hiC,mid1C
2025/03/31 22:36:51,5859-73,"HAPPY BIRTHDAY","back number",92.888,90.516,2.372,73,430,84,78,83,96,89,100,24,8,0,9,5,5.6,18,D,0,0,0,0,78,25,0,hiB,lowF#,hiB,mid1A#
2025/03/31 22:49:33,5859-43,"ハッピーエンド","back number",90.302,86.592,3.710,83,425,80,77,85,98,85,81,45,10,1,7,5,4.8,16,E,0,0,0,0,92,26,0,hiA,mid1C#,hiA,mid1C#
2025/03/31 23:03:26,5862-28,"ベルベットの詩","back number",89.978,86.439,3.539,94,403,82,64,84,98,75,82,39,5,0,6,4,3.8,11,D,0,0,0,0,95,1,0,hiA#,mid1D#,hiA#,mid1D#
2025/03/31 23:16:27,6284-01,"ウィーアー!","きただにひろし",90.082,87.855,2.227,74,392,85,56,74,98,79,84,25,14,9,6,4,3.3,14,A-1,0,0,0,0,75,6,0,mid2G,mid1D,mid2G,mid1D
2025/03/31 23:28:56,1307-09,"レオ","優里",92.047,88.797,3.250,81,399,84,53,80,91,91,96,35,6,1,9,6,2.8,10,E,0,0,0,0,85,16,0,hiC,mid1C,hiC,mid1C
2025/03/31 23:42:00,5321-75,"サクラウサギ","川崎鷹也",93.977,89.728,4.249,88,441,87,81,89,99,85,85,45,3,1,8,5,10.5,39,A-1,0,0,0,0,93,21,0,hiC,mid1D,hiC,mid1D
2025/03/31 23:55:28,1132-17,"星を仰ぐ","菅田将暉",94.299,92.300,1.999,89,448,90,76,95,97,90,95,33,11,3,9,6,4.8,16,A-1,0,0,0,0,100,32,0,hiC#,mid1A#,hiC#,mid1C
2025/04/01 00:09:56,1132-17,"星を仰ぐ","菅田将暉",93.447,91.702,1.745,82,446,90,80,89,99,88,91,38,10,3,9,5,2.7,8,G,0,0,0,0,94,45,0,hiC#,mid1A#,hiC#,mid1C
2025/04/01 00:18:41,1132-17,"星を仰ぐ","菅田将暉",94.965,90.135,4.830,90,441,89,79,91,97,85,86,40,8,2,8,4,3.0,9,G,0,0,0,0,93,13,0,hiC#,mid1A#,hiC#,mid1C
2025/04/01 00:28:58,2975-03,"シングルベッド","シャ乱Q",93.788,90.932,2.856,99,449,89,78,93,98,91,87,53,14,4,8,6,11.7,32,G,0,0,0,0,100,11,1,mid2G#,mid1C#,mid2G#,mid1C#
2025/04/01 00:39:36,6878-04,"小さな恋のうた","MONGOL800",93.529,89.581,3.948,84,425,90,72,88,94,81,78,17,8,0,8,3,2.4,9,G,0,0,0,0,89,14,0,mid2G#,mid1A#,mid2G#,mid1A#
2025/04/01 00:48:36,5941-22,"地獄でなぜ悪い","星野 源",92.606,89.027,3.579,81,428,85,78,82,98,85,74,41,7,2,7,5,3.5,11,A-1,0,0,0,0,89,30,0,mid2G#,mid1D,mid2G#,mid1D
2025/04/01 00:57:14,3246-45,"灰色と青(+菅田将暉)","米津玄師",95.749,91.387,4.362,99,446,89,74,94,99,90,90,47,10,2,8,7,6.0,15,D,0,0,0,0,100,22,0,hiA,mid1B,hiA,mid1B
2025/04/01 01:09:14,6823-65,"桜","コブクロ",94.842,88.319,6.523,100,420,92,57,94,86,91,87,27,22,2,9,6,13.7,42,D,0,0,0,0,100,14,0,mid2F#,mid1B,mid2F#,mid1C#
2025/04/01 01:21:59,6966-99,"道","EXILE",95.266,90.780,4.486,89,447,88,78,92,99,90,88,33,11,4,8,6,6.6,18,A-1,0,0,0,0,96,25,0,hiA,mid1D,hiA,mid1D
2025/04/01 01:31:56,7444-92,"果てない空","嵐(アラシ)",94.436,90.842,3.594,84,426,89,65,83,99,90,78,37,5,0,9,5,8.6,27,A-1,0,0,0,0,90,17,0,mid2G,mid1C,mid2G,mid1C
2025/04/01 01:40:35,5860-12,"恋","back number",94.481,88.617,5.864,87,432,90,81,84,87,90,76,28,13,0,8,6,5.4,15,A-1,0,0,0,0,89,9,0,mid2F#,mid1E,mid2F#,mid1E
2025/04/01 01:50:54,1132-17,"星を仰ぐ","菅田将暉",90.448,89.101,1.347,83,412,86,77,70,99,80,96,12,5,3,6,4,2.4,7,D,0,0,0,0,88,18,0,hiC#,mid1A#,hiC#,mid1C
2025/04/03 16:06:23,6994-29,"僕と僕","川崎鷹也",95.315,91.502,3.813,85,443,90,77,88,99,89,77,47,4,0,9,5,7.5,30,D,0,0,0,0,100,46,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/03 16:18:30,5298-08,"君の為のキミノウタ","川崎鷹也",94.660,90.512,4.148,80,443,89,80,88,99,87,77,49,6,1,8,5,4.8,16,A-1,0,0,0,0,100,78,0,mid2F#,mid1C#,mid2F#,mid1C#
2025/04/03 16:29:24,5321-75,"サクラウサギ","川崎鷹也",92.827,89.579,3.248,80,416,85,60,82,98,91,80,43,1,1,9,6,9.7,31,G,0,0,0,0,88,33,0,hiC,mid1D,hiC,mid1D
2025/04/03 16:39:41,5860-86,"fish","back number",94.274,90.708,3.566,95,441,85,80,89,98,89,81,37,9,1,8,6,7.3,22,D,0,0,0,0,100,22,0,hiA#,mid1F,hiA#,mid1F
2025/04/03 16:50:49,1049-27,"猫","DISH//",91.789,88.354,3.435,79,409,87,67,84,94,77,84,41,18,0,6,4,2.9,11,A-1,0,0,0,0,93,48,0,hiA#,mid1C,hiA#,mid1D
2025/04/03 17:00:43,5860-75,"エンディング","back number",93.578,90.333,3.245,80,428,87,69,86,99,87,79,63,9,0,7,6,6.5,24,A-1,0,0,0,0,100,72,0,hiA,mid1D,hiA,mid1D
2025/04/03 17:10:53,1310-79,"恋だろ","wacci",91.871,89.417,2.454,75,405,88,65,72,94,86,75,23,8,0,8,4,6.0,19,A-1,0,0,0,0,78,14,0,mid2F#,mid1B,mid2F#,mid1B
2025/04/03 17:19:54,1132-17,"星を仰ぐ","菅田将暉",94.981,91.270,3.711,90,442,92,76,91,99,84,88,30,10,4,8,4,3.0,9,D,0,0,0,0,93,11,0,hiC#,mid1A#,hiC#,mid1A#
2025/04/03 17:29:30,6028-82,"感情","wacci",94.597,91.126,3.471,87,434,90,76,80,99,89,74,39,9,1,8,6,8.2,25,A-1,0,0,0,0,89,9,0,mid2F#,mid1C#,mid2F#,mid1C#
2025/04/03 17:40:04,6966-99,"道","EXILE",94.697,90.822,3.875,87,443,87,79,87,99,91,84,25,3,1,9,5,7.4,26,D,0,0,0,0,95,19,0,hiA,mid1D,hiA,mid1D
2025/04/03 17:50:51,6844-05,"ドライフラワー","優里",94.646,90.674,3.972,90,440,87,78,92,95,88,91,35,9,0,9,5,4.4,19,A-1,0,0,0,0,98,27,0,hiC,mid1F#,hiC,mid1F#
2025/04/03 18:12:41,6994-29,"僕と僕","川崎鷹也",94.770,91.288,3.482,85,440,91,78,83,99,89,74,46,9,2,8,5,7.1,27,D,0,0,0,0,89,15,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/03 18:23:21,6994-29,"僕と僕","川崎鷹也",94.456,93.407,1.049,74,432,93,71,79,99,90,79,51,7,6,9,5,8.9,32,A-1,0,0,0,0,81,42,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/03 18:38:39,6994-29,"僕と僕","川崎鷹也",95.391,91.252,4.139,95,446,91,79,88,99,89,72,54,7,1,9,5,8.8,35,A-1,0,0,0,0,97,5,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/03 18:49:31,5862-13,"水平線","back number",92.720,89.080,3.640,87,424,88,82,82,99,73,72,39,4,0,8,0,1.6,4,E,0,0,0,0,88,6,0,hiC,mid1D,hiC,mid1D#
2025/04/03 19:01:02,6179-71,"別の人の彼女になったよ","wacci",93.549,90.041,3.508,81,432,86,76,82,99,89,79,46,7,0,8,5,7.1,27,A-1,0,0,0,0,86,21,0,mid2F#,mid1A,mid2F#,mid1A
2025/04/03 19:13:05,3246-45,"灰色と青(+菅田将暉)","米津玄師",94.477,90.427,4.050,89,429,88,65,89,99,88,82,44,9,1,8,6,8.7,27,A-1,0,0,0,0,100,30,0,hiA,mid1B,hiA,mid1B
2025/04/03 19:23:54,3246-51,"Lemon","米津玄師",92.254,88.233,4.021,89,419,84,65,88,99,83,77,37,13,2,7,5,6.8,26,A-1,0,0,0,0,93,12,0,hiB,mid1B,hiB,mid1B
2025/04/03 19:33:06,5254-14,"3月9日","レミオロメン",92.658,89.637,3.021,83,424,87,77,75,98,87,72,33,0,1,8,5,3.8,13,A-1,0,0,0,0,86,13,0,mid2G,mid1C,mid2G,mid1C
2025/04/03 19:42:06,6518-35,"世界に一つだけの花","SMAP",92.951,90.235,2.716,81,412,90,64,73,98,87,71,39,2,0,8,5,3.3,12,D,0,0,0,0,87,21,0,mid2F#,mid1C#,mid2F#,mid1D
2025/04/03 19:51:54,1132-17,"星を仰ぐ","菅田将暉",93.281,89.353,3.928,77,431,90,77,85,99,80,87,41,4,2,8,3,2.9,10,D,0,0,0,0,90,63,0,hiC#,mid1A#,hiC#,mid1C
2025/04/03 20:01:38,5860-86,"fish","back number",91.311,87.713,3.598,92,425,83,76,85,99,82,76,48,7,1,6,5,7.3,23,A-1,0,0,0,0,100,24,0,hiA#,mid1F,hiA#,mid1F
2025/04/03 21:18:14,5860-94,"世田谷ラブストーリー","back number",89.979,86.509,3.470,74,410,81,63,83,99,84,76,33,10,2,7,5,5.2,15,A-1,0,0,0,0,86,50,0,hiB,mid1A,hiB,mid1A
2025/04/03 21:27:06,5862-47,"新しい恋人達に","back number",91.731,88.473,3.258,81,409,85,59,83,99,83,83,37,8,0,6,5,7.6,26,D,0,0,0,0,84,17,0,hiC,mid1A#,hiC,mid1C
2025/04/03 21:40:00,5862-19,"怪盗","back number",88.546,87.606,0.940,61,396,83,68,64,99,82,81,21,8,0,7,5,4.1,13,A-1,0,0,0,0,61,0,0,hiB,mid1A,hiB,mid1C
2025/04/03 21:46:53,5862-44,"冬と春","back number",91.706,88.366,3.340,83,417,84,65,86,99,83,80,32,10,0,6,5,4.2,14,G,0,0,0,0,86,14,0,hiA#,mid1A#,hiA#,mid1A#
2025/04/03 21:51:37,5860-89,"繋いだ手から","back number",93.708,90.181,3.527,88,439,84,78,87,99,91,77,35,13,2,9,6,4.6,14,D,0,0,0,0,94,18,0,hiB,mid1C#,hiB,mid1C#
2025/04/03 22:03:08,5860-22,"日曜日","back number",86.739,84.628,2.111,73,396,78,64,74,99,81,75,40,4,2,6,5,4.9,14,A-1,0,0,0,0,79,28,0,hiC,mid1F,hiC,mid1F
2025/04/03 22:33:21,5859-10,"アップルパイ","back number",85.729,84.149,1.580,68,289,81,35,67,99,7,75,23,4,3,1,0,1.0,2,G,0,0,0,0,71,17,0,hiD,mid1F#,hiC,mid1F#
2025/04/03 22:41:41,6179-71,"別の人の彼女になったよ","wacci",93.817,90.115,3.702,80,431,86,71,85,99,90,86,42,10,0,9,6,7.1,23,D,0,0,0,0,86,25,0,mid2F#,mid1A,mid2F#,mid1A
2025/04/04 00:46:19,6179-71,"別の人の彼女になったよ","wacci",94.647,91.092,3.555,75,437,90,79,81,98,89,81,31,8,0,9,5,8.0,26,G,0,0,0,0,82,33,0,mid2F#,mid1A,mid2F#,mid1A
2025/04/04 00:57:26,7181-62,"君に届け","flumpool",95.498,91.033,4.465,89,449,88,81,91,98,91,83,23,13,0,9,6,15.7,50,D,0,0,0,0,97,21,0,hiA#,mid1A#,hiA#,mid1A#
2025/04/04 01:10:54,6823-65,"桜","コブクロ",94.269,88.385,5.884,93,417,90,60,91,90,86,76,26,18,0,8,5,9.3,34,D,0,0,0,0,100,26,0,mid2F#,mid1B,mid2F#,mid1B
2025/04/04 01:22:50,6823-65,"桜","コブクロ",94.595,90.173,4.422,94,423,90,61,87,95,90,77,34,27,0,8,6,10.6,28,G,0,0,0,0,98,12,0,mid2F#,mid1B,mid2F#,mid1B
2025/04/04 01:34:10,6823-65,"桜","コブクロ",95.260,90.378,4.882,94,440,91,78,89,93,89,79,31,23,1,8,6,6.7,20,G,0,0,0,0,97,13,0,mid2F#,mid1B,mid2F#,mid1B
2025/04/04 01:46:15,2975-03,"シングルベッド","シャ乱Q",93.550,91.137,2.413,99,442,92,73,92,98,87,81,57,6,0,8,5,3.9,14,D,0,0,0,0,100,34,1,mid2G#,mid1C#,mid2G#,mid1C#
2025/04/04 01:57:52,2975-03,"シングルベッド","シャ乱Q",94.928,90.276,4.652,97,442,88,77,91,97,89,81,59,9,0,9,5,5.8,16,D,0,0,0,0,100,24,1,mid2G#,mid1C#,mid2G#,mid1C#
2025/04/04 02:10:48,6966-99,"道","EXILE",93.337,89.546,3.791,86,432,85,75,85,99,88,79,37,7,0,8,6,4.7,15,G,0,0,0,0,88,8,0,hiA,mid1D,hiA,mid1D
2025/04/04 02:29:09,5859-61,"大不正解","back number",89.546,86.889,2.657,78,389,83,48,80,99,79,76,38,24,2,8,3,1.8,6,D,0,0,0,0,84,31,0,mid2G#,mid1C,mid2G#,mid1C
2025/04/04 02:37:48,6179-71,"別の人の彼女になったよ","wacci",93.579,89.605,3.974,84,427,86,66,90,99,86,90,52,14,0,8,5,8.1,26,D,0,0,0,0,92,28,0,mid2F#,mid1A,mid2F#,mid1A
2025/04/04 02:55:36,6994-29,"僕と僕","川崎鷹也",95.966,92.053,3.913,100,451,92,84,89,99,87,72,71,10,2,9,4,5.9,23,D,0,0,0,0,100,17,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/08 15:38:29,6994-29,"僕と僕","川崎鷹也",94.905,90.941,3.964,93,444,86,78,91,99,90,81,57,8,1,9,5,4.9,21,D,0,0,0,0,96,13,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/08 15:48:03,3246-45,"灰色と青(+菅田将暉)","米津玄師",93.572,90.665,2.907,86,434,85,76,91,98,84,94,45,5,1,7,5,4.2,18,D,0,0,0,0,96,33,0,hiA,mid1B,hiA,mid1B
2025/04/08 15:58:13,1132-17,"星を仰ぐ","菅田将暉",93.512,91.232,2.280,80,434,86,75,90,99,84,99,35,6,0,8,4,2.0,7,A-1,0,0,0,0,92,43,0,hiC#,mid1A#,hiC#,mid1C
2025/04/08 16:07:58,7181-62,"君に届け","flumpool",93.599,91.011,2.588,71,435,85,78,88,97,87,94,34,12,1,7,6,6.7,23,D,0,0,0,0,94,81,0,hiA#,mid1A#,hiA#,mid1A#
2025/04/08 16:17:49,5860-50,"チェックのワンピース","back number",94.675,91.819,2.856,83,440,88,81,81,99,91,83,48,5,0,8,7,5.2,17,A-1,0,0,0,0,86,10,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/08 16:27:10,6052-97,"さよならエレジー","菅田将暉",93.206,90.384,2.822,86,410,92,77,86,99,56,82,26,8,1,6,0,1.5,7,D,0,0,0,0,90,17,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/04/08 16:36:04,6179-71,"別の人の彼女になったよ","wacci",94.675,92.512,2.163,71,437,89,80,80,99,89,93,41,5,1,9,5,5.6,20,G,0,0,0,0,82,51,0,mid2F#,mid1A,mid2F#,mid1A
2025/04/08 16:46:04,5860-86,"fish","back number",95.264,91.668,3.596,88,449,86,83,92,99,89,84,43,12,2,8,6,5.1,13,A-1,0,0,0,0,100,51,0,hiA#,mid1F,hiA#,mid1F
2025/04/08 16:56:50,1049-27,"猫","DISH//",92.697,90.135,2.562,76,402,88,50,86,95,83,91,39,22,0,7,4,2.6,8,E,0,0,0,0,88,47,0,hiA#,mid1C,hiA#,mid1D
2025/04/08 17:05:49,6844-05,"ドライフラワー","優里",93.003,91.093,1.910,85,422,86,65,91,98,82,95,41,10,1,8,4,4.7,15,D,0,0,0,0,94,28,0,hiC,mid1F#,hiC,mid1G
2025/04/08 17:15:08,6994-29,"僕と僕","川崎鷹也",96.300,92.523,3.777,96,453,92,81,92,99,89,81,53,8,1,9,5,5.9,22,A-1,0,0,0,0,100,10,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/08 17:24:02,6994-29,"僕と僕","川崎鷹也",95.502,91.646,3.856,89,446,89,80,88,99,90,78,71,6,0,9,5,8.6,30,A-1,0,0,0,0,100,38,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/08 17:32:47,6994-29,"僕と僕","川崎鷹也",96.437,92.394,4.043,98,451,89,83,91,99,89,77,79,6,2,9,5,6.2,23,D,0,0,0,0,100,8,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/08 17:43:16,3246-45,"灰色と青(+菅田将暉)","米津玄師",96.908,93.539,3.369,87,455,90,81,96,98,90,99,50,11,1,8,6,7.1,22,A-1,0,0,0,0,100,50,0,hiA,mid1B,hiA,mid1B
2025/04/08 17:53:05,1132-17,"星を仰ぐ","菅田将暉",94.907,92.733,2.174,81,440,89,77,89,98,87,98,43,6,3,8,5,3.6,14,G,0,0,0,0,91,36,0,hiC#,mid1A#,hiC#,mid1C
2025/04/08 18:02:32,1132-17,"星を仰ぐ","菅田将暉",95.097,92.264,2.833,79,444,91,79,88,99,87,95,37,6,2,8,5,4.5,14,A-1,0,0,0,0,89,40,0,hiC#,mid1A#,hiC#,mid1A#
2025/04/08 18:13:50,6823-65,"桜","コブクロ",94.818,90.532,4.286,93,428,88,65,93,94,88,86,29,18,2,8,6,12.0,36,D,0,0,0,0,95,11,0,mid2F#,mid1B,mid2F#,mid1B
2025/04/08 18:24:40,6823-65,"桜","コブクロ",95.692,91.377,4.315,91,440,91,73,95,93,88,93,34,13,0,9,5,5.8,22,D,0,0,0,0,100,36,0,mid2F#,mid1B,mid2F#,mid1B
2025/04/08 18:35:22,5860-50,"チェックのワンピース","back number",94.449,91.358,3.091,87,437,89,84,79,99,86,80,59,4,0,8,5,4.6,13,G,0,0,0,0,88,3,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/08 18:45:02,5860-75,"エンディング","back number",95.253,91.316,3.937,84,442,89,74,94,98,87,91,52,10,4,7,6,7.4,21,A-1,0,0,0,0,100,50,0,hiA,mid1D,hiA,mid1D
2025/04/08 18:55:04,5298-08,"君の為のキミノウタ","川崎鷹也",93.650,89.660,3.990,83,431,88,80,83,96,84,75,46,7,1,7,5,4.9,19,A-1,0,0,0,0,95,43,0,mid2F#,mid1C#,mid2F#,mid1C#
2025/04/08 19:03:47,7444-92,"果てない空","嵐(アラシ)",95.355,91.177,4.178,82,445,88,81,90,98,88,88,37,7,1,8,6,5.2,13,D,0,0,0,0,88,29,0,mid2G,mid1C,mid2G,mid1C
2025/04/08 19:12:43,7444-66,"Monster","嵐(アラシ)",95.031,93.056,1.975,91,432,90,66,93,97,86,91,51,8,5,7,6,6.5,22,D,0,0,0,0,100,36,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/08 19:21:41,5862-13,"水平線","back number",94.762,91.931,2.831,77,439,87,86,79,99,88,78,24,5,2,9,5,2.4,9,G,0,0,0,0,78,0,0,hiC,mid1D,hiC,mid1D
2025/04/08 19:30:52,5862-13,"水平線","back number",93.246,89.677,3.569,83,432,89,81,84,99,79,80,32,7,1,9,0,1.3,4,D,0,0,0,0,83,3,0,hiC,mid1D,hiC,mid1D
2025/04/08 19:43:01,5862-13,"水平線","back number",94.291,91.342,2.949,77,435,89,81,78,99,88,86,26,4,1,9,5,3.6,13,G,0,0,0,0,78,8,0,hiC,mid1D,hiC,mid1F
2025/04/08 19:52:25,5862-13,"水平線","back number",93.678,90.502,3.176,83,434,87,83,82,99,83,78,42,7,1,8,4,2.0,7,A-1,0,0,0,0,87,21,0,hiC,mid1D,hiC,mid1D
2025/04/08 20:01:43,5862-13,"水平線","back number",94.189,90.396,3.793,84,436,88,78,86,98,86,85,29,10,2,7,5,2.3,8,A-1,0,0,0,0,86,10,0,hiC,mid1D,hiC,mid1D
2025/04/08 21:18:07,5941-74,"Family Song","星野 源",90.710,88.660,2.050,71,402,84,60,80,98,80,90,36,6,7,5,5,5.6,19,D,0,0,0,0,84,64,0,hiD,mid1E,hiD,mid1E
2025/04/08 21:24:24,5863-35,"くだらないの中に","星野 源",93.847,89.637,4.210,76,430,90,81,85,92,82,88,31,6,2,8,3,3.7,16,A-1,0,0,0,0,88,45,0,mid2G#,mid1D#,mid2G#,mid1G#
2025/04/08 21:29:58,5863-35,"くだらないの中に","星野 源",94.486,91.083,3.403,78,434,89,79,88,92,86,98,31,6,2,8,5,3.5,16,A-1,0,0,0,0,88,38,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/08 21:34:58,5941-22,"地獄でなぜ悪い","星野 源",92.184,88.736,3.448,85,413,88,68,84,97,76,79,40,7,0,4,5,3.3,11,E,0,0,0,0,89,16,0,mid2G#,mid1D,mid2G#,mid1D
2025/04/08 21:39:01,5941-66,"恋","星野 源",92.166,91.195,0.971,67,424,86,77,77,99,85,98,29,16,2,7,6,3.1,10,D,0,0,0,0,80,65,0,hiA,mid1E,hiA,mid1E
2025/04/08 22:12:56,5859-42,"君の恋人になったら","back number",87.855,86.824,1.031,73,399,78,58,83,99,81,97,40,15,2,5,5,3.1,9,D,0,0,0,0,79,36,0,hiC,mid1C,hiA#,mid1C
2025/04/08 22:21:34,5859-43,"ハッピーエンド","back number",90.872,88.089,2.783,83,419,82,79,86,96,76,89,51,8,2,6,4,2.9,10,D,0,0,0,0,89,25,0,hiA,mid1C#,hiA,mid1C#
2025/04/08 22:32:24,5859-68,"サマーワンダーランド","back number",89.991,89.991,0.000,57,409,82,80,67,91,89,90,16,1,0,9,5,2.4,7,G,0,0,0,0,66,69,0,hiA,mid1E,hiA,mid1E
2025/04/08 22:40:32,5859-66,"オールドファッション","back number",89.398,87.964,1.434,74,384,82,49,84,94,75,99,26,11,3,5,4,2.5,7,E,0,0,0,0,82,44,0,hiB,mid1C#,hiB,mid1C#
2025/04/08 22:51:20,6195-98,"Pretender","Official髭男dism",90.518,88.869,1.649,67,410,82,71,86,96,75,96,27,13,4,5,4,2.9,12,G,0,0,0,0,87,75,0,hiC#,mid1D#,hiC#,mid1D#
2025/04/08 23:02:07,5860-89,"繋いだ手から","back number",87.959,85.620,2.339,73,402,78,78,85,99,62,87,45,18,3,7,0,1.4,4,G,0,0,0,0,95,84,0,hiB,mid1C#,hiB,mid1C#
2025/04/09 00:03:10,7142-27,"赤い糸","コブクロ",94.183,91.499,2.684,100,442,89,68,96,98,91,88,91,8,4,9,6,8.3,29,A-1,0,0,0,0,100,51,0,mid2F#,mid1E,mid2F#,mid1E
2025/04/09 00:13:29,4101-67,"大きな古時計","平井堅",94.029,91.165,2.864,83,443,84,80,89,99,91,89,43,7,2,9,6,8.3,23,A-1,0,0,0,0,94,35,0,mid2G#,mid1D#,mid2F#,mid1D#
2025/04/09 00:22:52,4101-67,"大きな古時計","平井堅",92.644,89.390,3.254,88,426,83,73,87,96,87,82,48,5,2,7,6,5.5,16,A-1,0,0,0,0,98,37,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/09 00:28:26,5986-32,"StaRt","Mrs. GREEN APPLE",88.923,86.526,2.397,70,349,83,75,72,92,27,83,11,9,2,3,0,1.2,2,D,0,0,0,0,73,21,0,hiB,mid1F#,hiB,mid1F#
2025/04/09 00:36:48,6197-70,"青と夏","Mrs. GREEN APPLE",85.232,82.767,2.465,83,345,75,62,90,99,19,90,49,28,0,2,0,1.5,4,F,0,0,0,0,94,42,0,hiE,mid1D#,hiC#,mid1D#
2025/04/09 00:50:17,1310-79,"恋だろ","wacci",91.354,88.681,2.673,73,382,85,36,81,96,84,88,16,12,0,6,6,6.6,17,G,0,0,0,0,80,34,0,mid2F#,mid1B,mid2F#,mid1B
2025/04/10 16:53:34,5862-13,"水平線","back number",94.252,91.704,2.548,72,434,89,81,77,99,88,81,30,3,0,8,5,2.0,5,D,0,0,0,0,78,30,0,hiC,mid1D,hiB,mid1D
2025/04/10 17:02:32,1132-17,"星を仰ぐ","菅田将暉",93.769,91.963,1.806,70,435,88,76,92,98,81,93,43,11,4,8,3,3.3,13,D,0,0,0,0,100,100,0,hiC#,mid1A#,hiC#,mid1C
2025/04/10 17:11:46,6994-29,"僕と僕","川崎鷹也",93.060,89.569,3.491,84,429,87,77,85,97,83,76,64,5,1,6,5,5.2,23,A-1,0,0,0,0,95,39,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/04/10 17:32:39,5860-86,"fish","back number",92.602,89.655,2.947,84,429,83,72,92,99,83,91,44,10,2,6,6,5.2,15,A-1,0,0,0,0,100,75,0,hiA#,mid1F,hiA#,mid1F
2025/04/10 17:42:57,5860-75,"エンディング","back number",92.798,89.642,3.156,81,428,85,75,92,97,79,92,51,8,0,5,5,4.0,15,A-1,0,0,0,0,98,56,0,hiA,mid1D,hiA,mid1D
2025/04/10 17:52:29,1273-26,"舌","My Hair is Bad",76.294,76.294,0.000,59,364,68,83,56,97,60,76,5,0,0,6,0,1.0,2,E,0,0,0,0,69,73,0,mid2G#,mid1B,mid2F#,mid1B
2025/04/10 17:57:38,5298-08,"君の為のキミノウタ","川崎鷹也",93.692,90.480,3.212,76,435,87,79,83,99,87,77,47,5,2,8,5,3.2,11,D,0,0,0,0,94,63,0,mid2F#,mid1C#,mid2F#,mid1C#
2025/04/10 18:06:18,6966-99,"道","EXILE",94.089,91.741,2.348,78,436,87,75,88,98,88,94,35,7,2,7,6,9.5,26,D,0,0,0,0,92,50,0,hiA,mid1D,hiA,mid1D
2025/04/10 18:16:05,7142-27,"赤い糸","コブクロ",94.402,92.057,2.345,100,448,91,74,95,98,90,81,76,9,1,9,5,7.8,28,D,0,0,0,0,100,59,0,mid2F#,mid1E,mid2F#,mid1E
2025/04/10 18:30:40,2975-03,"シングルベッド","シャ乱Q",94.601,90.977,3.624,83,441,89,80,87,99,86,86,45,5,1,8,5,6.1,19,A-1,0,0,0,0,92,34,1,mid2G#,mid1C#,mid2G#,mid1C#
